PriceList,ITEM,Price
UFCA 1711E V4,9020-245-2,5
UFCA 1711E V4,9020-246-0,25
UFCA 1711E V4,9020-246-1,25
UFCA 1711E V4,9020-247-0,25
UFCA 1711E V4,9020-248-0,65
UFCA 1711E V4,9020-249-0,6
UFCA 1711E V4,9020-250-20,2.3
UFCA 1711E V4,9020-250-22,2.3
UFCA 1711E V4,9020-250-23,2.3
UFCA 1711E V4,9020-250-40,2.3
UFCA 1711E V4,9020-250-44,3
UFCA 1711E V4,9020-250-7,2.3
UFCA 1711E V4,9020-251-1,77
UFCA 1711E V4,9020-251-2,67
UFCA 1711E V4,9020-251-3,48
UFCA 1711E V4,9020-251-7,20
UFCA 1711E V4,9020-252-0,10
UFCA 1711E V4,9020-253-1,10
UFCA 1711E V4,9020-255-1,10
UFCA 1711E V4,9020-255-2,10
UFCA 1711E V4,9020-256-0,5
UFCA 1711E V4,9020-257-0,5
UFCA 1711E V4,9020-257-2,54
UFCA 1711E V4,9020-257-4,24
UFCA 1711E V4,9020-257-5,9
UFCA 1711E V4,9020-258-1,15
UFCA 1711E V4,9020-259-1,20
UFCA 1711E V4,9020-260-1,25
UFCA 1711E V4,9020-261-1,35
UFCA 1711E V4,9020-262-21,2.5
UFCA 1711E V4,9020-262-24,2.5
UFCA 1711E V4,9020-262-25,2.5
UFCA 1711E V4,9020-262-26,2.5
UFCA 1711E V4,9020-262-4,2.5
UFCA 1711E V4,9020-263-0,5
UFCA 1711E V4,9020-266-1,3
UFCA 1711E V4,9020-266-2,3
UFCA 1711E V4,9020-267-1,3
UFCA 1711E V4,9020-267-2,3
UFCA 1711E V4,9020-268-1,3
UFCA 1711E V4,9020-268-2,3
UFCA 1711E V4,9020-269-1,3
UFCA 1711E V4,9020-269-2,3
UFCA 1711E V4,9020-270-1,3
UFCA 1711E V4,9020-270-2,3
UFCA 1711E V4,9020-271-1,3
UFCA 1711E V4,9020-271-2,3
UFCA 1711E V4,9020-272-1,3
UFCA 1711E V4,9020-272-2,3
UFCA 1711E V4,9020-273-1,3
UFCA 1711E V4,9020-273-2,3
UFCA 1711E V4,9020-276-0,3
UFCA 1711E V4,9020-277-0,3
UFCA 1711E V4,9020-278-0,3
UFCA 1711E V4,9020-279-0,3
UFCA 1711E V4,9020-280-0,3
UFCA 1711E V4,9020-282-0,3
UFCA 1711E V4,9020-285-0,45
UFCA 1711E V4,9020-286-0,5
UFCA 1711E V4,9020-287-0,12
UFCA 1711E V4,9020-288-0,12
UFCA 1711E V4,9020-289-0,6
UFCA 1711E V4,9020-300-1,2.2
UFCA 1711E V4,9020-300-2,2.2
UFCA 1711E V4,9020-3000-004,1
UFCA 1711E V4,9020-3000-007,1
UFCA 1711E V4,9020-3000-009,2
UFCA 1711E V4,9020-3000-010,2
UFCA 1711E V4,9020-3000-012,2
UFCA 1711E V4,9020-3000-014,7
UFCA 1711E V4,9020-3000-018,2
UFCA 1711E V4,9020-3000-019,2
UFCA 1711E V4,9020-3000-024,2
UFCA 1711E V4,9020-3000-025,2
UFCA 1711E V4,9020-3000-026,2
UFCA 1711E V4,9020-3000-027,2
UFCA 1711E V4,9020-3000-028,7
UFCA 1711E V4,9020-3000-029,7
UFCA 1711E V4,9020-3000-030,7
UFCA 1711E V4,9020-3000-031,7
UFCA 1711E V4,9020-3000-032,7
UFCA 1711E V4,9020-3000-033,7
UFCA 1711E V4,9020-3000-034,7
UFCA 1711E V4,9020-3000-036,7
UFCA 1711E V4,9020-3000-037,7
UFCA 1711E V4,9020-3000-038,7
UFCA 1711E V4,9020-3000-044,7
UFCA 1711E V4,9020-301-1,2.2
UFCA 1711E V4,9020-302-1,2.2
UFCA 1711E V4,9020-303-1,0.12
UFCA 1711E V4,9020-305-1,2.2
UFCA 1711E V4,9020-306-1,2.2
UFCA 1711E V4,9020-308-1,2.2
UFCA 1711E V4,9020-310-1,0.25
UFCA 1711E V4,9020-311-1,0.25
UFCA 1711E V4,9020-400-16,2
UFCA 1711E V4,9020-5000-004,5
UFCA 1711E V4,9020-5000-007,3
UFCA 1711E V4,9020-5000-011,9
UFCA 1711E V4,9020-5000-012,4
UFCA 1711E V4,9020-5000-014,9
UFCA 1711E V4,9020-5000-015,9
UFCA 1711E V4,9020-5000-025,3
UFCA 1711E V4,9020-5000-026,3
UFCA 1711E V4,9020-5000-027,3
UFCA 1711E V4,9020-5000-028,9
UFCA 1711E V4,9020-5000-029,9
UFCA 1711E V4,9020-5000-030,9
UFCA 1711E V4,9020-5000-031,9
UFCA 1711E V4,9020-5000-032,9
UFCA 1711E V4,9020-5000-033,9
UFCA 1711E V4,9020-5000-034,9
UFCA 1711E V4,9020-5000-035,9
UFCA 1711E V4,9020-5000-036,9
UFCA 1711E V4,9020-5000-037,9
UFCA 1711E V4,9020-5000-038,9
UFCA 1711E V4,9020-5000-044,9
UFCA 1711E V4,9020-5000-045,15
UFCA 1711E V4,9020-5000-046,9
UFCA 1711E V4,9020-5000-050,3
UFCA 1711E V4,9020-5000-051,3
UFCA 1711E V4,9020-5000-052,5
UFCA 1711E V4,9020-5000-053,5
UFCA 1711E V4,9020-5000-055,3
UFCA 1711E V4,9020-5000-059,9
UFCA 1711E V4,9020-5000-060,9
UFCA 1711E V4,9030-015,25
UFCA 1711E V4,9040-210-1,200
UFCA 1711E V4,9040-212-1,70
UFCA 1711E V4,9040-213-8,295
UFCA 1711E V4,9040-215-8,175
UFCA 1711E V4,9040-247-1,220
UFCA 1711E V4,9040-310-8,1315
UFCA 1711E V4,9040-311-1,520
UFCA 1711E V4,9040-312-1,330
UFCA 1711E V4,9040-313-8,1295
UFCA 1711E V4,9040-314-1,505
UFCA 1711E V4,9040-315-1,330
UFCA 1711E V4,9040-316-8,425
UFCA 1711E V4,9040-317-8,425
UFCA 1711E V4,9040-318-8,390
UFCA 1711E V4,9040-319-1,410
UFCA 1711E V4,9040-320-1,470
UFCA 1711E V4,9040-340-0,5
UFCA 1711E V4,9040-806-1,50
UFCA 1711E V4,9040-809-1,25
UFCA 1711E V4,9190-1100-7,5
UFCA 1711E V4,9190-1100-8,5
UFCA 1711E V4,9190-187-0,5
UFCA 1711E V4,9190-187-7,5
UFCA 1711E V4,9190-192-9,5
UFCA 1711E V4,9190-198-7,5
UFCA 1711E V4,9190-2200-8,5
UFCA 1711E V4,9190-2202-1,5
UFCA 1711E V4,9190-2210-0,5
UFCA 1711E V4,9190-240-3,5
UFCA 1711E V4,9190-250-70,5
UFCA 1711E V4,9190-250-8,5
UFCA 1711E V4,9190-258-8,5
UFCA 1711E V4,9190-280-8,5
UFCA 1711E V4,9190-281-7,5
UFCA 1711E V4,9190-282-0,5
UFCA 1711E V4,9190-283-7,5
UFCA 1711E V4,9190-284-7,5
UFCA 1711E V4,9190-285-7,5
UFCA 1711E V4,9190-286-7,5
UFCA 1711E V4,9190-286-9,5
UFCA 1711E V4,9190-287-7,5
UFCA 1711E V4,9190-290-0,5
UFCA 1711E V4,9190-290-1,5
UFCA 1711E V4,9190-291-0,5
UFCA 1711E V4,9190-291-7,5
UFCA 1711E V4,9190-292-0,5
UFCA 1711E V4,9190-292-8,5
UFCA 1711E V4,9190-292-9,5
UFCA 1711E V4,9190-294-2,5
UFCA 1711E V4,9190-294-3,5
UFCA 1711E V4,9190-295-0,5
UFCA 1711E V4,9190-296-0,5
UFCA 1711E V4,9190-297-0,5
UFCA 1711E V4,9190-299-1,5
UFCA 1711E V4,9190-348-8,5
UFCA 1711E V4,9190-493-2,5
UFCA 1711E V4,9190-493-4,5
UFCA 1711E V4,9190-782-0,5
UFCA 1711E V4,9190-782-3,5
UFCA 1711E V4,9190-782-8,5
UFCA 1711E V4,9190-788-7,5
UFCA 1711E V4,9190-789-0,5
UFCA 1711E V4,9190-789-1,5
UFCA 1711E V4,9190-789-2,5
UFCA 1711E V4,9190-789-3,5
UFCA 1711E V4,9190-793-0,5
UFCA 1711E V4,9190-798-0,5
UFCA 1711E V4,9190-798-4,5
UFCA 1711E V4,9190-9308-0,5
UFCA 1711E V4,9190-9308-7,5
UFCA 1711E V4,9190-9309-7,5
UFCA 1711E V4,9190-9400-2,5
UFCA 1711E V4,9190-9400-3,5
UFCA 1711E V4,9190-9702-3,5
UFCA 1711E V4,9290-267-7,5
UFCA 1711E V4,9320-001-0,0.75
UFCA 1711E V4,9320-002-0,1.15
UFCA 1711E V4,9320-003-0,2.25
UFCA 1711E V4,9320-9001-1,3
UFMX 1711E V5,1110-001-3,28
UFMX 1711E V5,1110-002-0,20
UFMX 1711E V5,1140-200-0,29
UFMX 1711E V5,1140-201-0,18
UFMX 1711E V5,1140-202-7,23
UFMX 1711E V5,1140-203-7,25
UFMX 1711E V5,1140-204-8,10
UFMX 1711E V5,1140-205-1,10
UFMX 1711E V5,1180-100-0,90
UFMX 1711E V5,1180-101-0,65
UFMX 1711E V5,1180-102-0,90
UFMX 1711E V5,1180-103-0,90
UFMX 1711E V5,1190-200-0,325
UFMX 1711E V5,1190-201-0,275
UFMX 1711E V5,1190-202-5,275
UFMX 1711E V5,1190-203-8,275
UFMX 1711E V5,1190-204-0,175
UFMX 1711E V5,1190-204-2,175
UFMX 1711E V5,1190-205-7,250
UFMX 1711E V5,1190-206-7,350
UFMX 1711E V5,1190-207-7,250
UFMX 1711E V5,1190-208-5,325
UFMX 1711E V5,1190-208-6,325
UFMX 1711E V5,1190-208-8,325
UFMX 1711E V5,1190-209-0,400
UFMX 1711E V5,1190-210-7,350
UFMX 1711E V5,1190-211-0,325
UFMX 1711E V5,1190-211-3,325
UFMX 1711E V5,1190-211-6,325
UFMX 1711E V5,1190-212-0,310
UFMX 1711E V5,1190-213-0,350
UFMX 1711E V5,1190-214-2,350
UFMX 1711E V5,1190-300-0,485
UFMX 1711E V5,1190-301-0,410
UFMX 1711E V5,1190-302-5,410
UFMX 1711E V5,1190-303-8,410
UFMX 1711E V5,1190-304-0,260
UFMX 1711E V5,1190-304-2,260
UFMX 1711E V5,1190-305-7,370
UFMX 1711E V5,1190-306-7,520
UFMX 1711E V5,1190-307-7,370
UFMX 1711E V5,1190-308-5,485
UFMX 1711E V5,1190-308-6,485
UFMX 1711E V5,1190-308-8,485
UFMX 1711E V5,1190-309-0,590
UFMX 1711E V5,1190-310-7,520
UFMX 1711E V5,1190-311-0,485
UFMX 1711E V5,1190-311-3,485
UFMX 1711E V5,1190-311-6,485
UFMX 1711E V5,1190-312-0,450
UFMX 1711E V5,1190-313-0,520
UFMX 1711E V5,1190-314-2,520
UFMX 1711E V5,1220-001-0,11
UFMX 1711E V5,1220-002-0,11
UFMX 1711E V5,1220-004-4,15
UFMX 1711E V5,1220-004-7,15
UFMX 1711E V5,1220-005-9,15
UFMX 1711E V5,1220-100-0,48
UFMX 1711E V5,1220-101-8,37
UFMX 1711E V5,1220-102-9,37
UFMX 1711E V5,1220-103-0,48
UFMX 1711E V5,1220-104-0,25
UFMX 1711E V5,1220-105-3,30
UFMX 1711E V5,1220-105-4,30
UFMX 1711E V5,1220-105-8,30
UFMX 1711E V5,1230-001-0,13
UFMX 1711E V5,1230-001-1,13
UFMX 1711E V5,1230-002-0,30
UFMX 1711E V5,1230-002-1,32
UFMX 1711E V5,1230-003-0,19
UFMX 1711E V5,1230-003-1,19
UFMX 1711E V5,2020-100-0-A,165
UFMX 1711E V5,2020-101-0-B,170
UFMX 1711E V5,2020-102-15-A,275
UFMX 1711E V5,2020-103-15-A,305
UFMX 1711E V5,2020-104-0-A,280
UFMX 1711E V5,2020-104-1-A,280
UFMX 1711E V5,2020-105-15,125
UFMX 1711E V5,2020-106-13,260
UFMX 1711E V5,2020-107-13,260
UFMX 1711E V5,2020-108-4,165
UFMX 1711E V5,2020-109-12,350
UFMX 1711E V5,2020-109-16,400
UFMX 1711E V5,2020-110-13,270
UFMX 1711E V5,2020-110-4,270
UFMX 1711E V5,2020-111-13,270
UFMX 1711E V5,2020-111-4,270
UFMX 1711E V5,2020-112-14,350
UFMX 1711E V5,2020-112-4,350
UFMX 1711E V5,2020-113-14,445
UFMX 1711E V5,2020-113-4,445
UFMX 1711E V5,2020-114-0,260
UFMX 1711E V5,2020-115-20,260
UFMX 1711E V5,2020-116-20,180
UFMX 1711E V5,2020-117-1-A,115
UFMX 1711E V5,2020-118-1-A,115
UFMX 1711E V5,2020-119-1-A,115
UFMX 1711E V5,2020-120-16,425
UFMX 1711E V5,2020-121-16,400
UFMX 1711E V5,2020-122-4,300
UFMX 1711E V5,2020-123-16,300
UFMX 1711E V5,2020-124-13,500
UFMX 1711E V5,2020-200-0,155
UFMX 1711E V5,2020-200-3,155
UFMX 1711E V5,2020-201-2,125
UFMX 1711E V5,2020-202-15-A,155
UFMX 1711E V5,2020-203-0-A,115
UFMX 1711E V5,2020-203-1-A,115
UFMX 1711E V5,2020-204-15,325
UFMX 1711E V5,2020-205-13,125
UFMX 1711E V5,2020-206-4,100
UFMX 1711E V5,2020-207-12,132
UFMX 1711E V5,2020-207-16,150
UFMX 1711E V5,2020-208-13,115
UFMX 1711E V5,2020-208-4,115
UFMX 1711E V5,2020-209-14,200
UFMX 1711E V5,2020-209-4,200
UFMX 1711E V5,2020-210-14,200
UFMX 1711E V5,2020-210-4,200
UFMX 1711E V5,2020-211-0,115
UFMX 1711E V5,2020-212-20,100
UFMX 1711E V5,2020-213-1-A,40
UFMX 1711E V5,2020-214-1-A,60
UFMX 1711E V5,2020-215-1-A,60
UFMX 1711E V5,2020-216-1-A,60
UFMX 1711E V5,2020-217-16,115
UFMX 1711E V5,2020-218-16,100
UFMX 1711E V5,2020-219-4,125
UFMX 1711E V5,2020-220-16,125
UFMX 1711E V5,2020-221-13,225
UFMX 1711E V5,2020-300-13,110
UFMX 1711E V5,2020-301-12,110
UFMX 1711E V5,2020-301-16,125
UFMX 1711E V5,2020-400-15,250
UFMX 1711E V5,2020-401-4,200
UFMX 1711E V5,2020-402-14,300
UFMX 1711E V5,2020-402-4,300
UFMX 1711E V5,2020-403-1-A,70
UFMX 1711E V5,2020-500-21-B,45
UFMX 1711E V5,2020-500-22-B,40
UFMX 1711E V5,2020-501-21-B,40
UFMX 1711E V5,2020-501-22-B,40
UFMX 1711E V5,2020-502-21-B,55
UFMX 1711E V5,2020-502-22-B,55
UFMX 1711E V5,2020-503-21-B,55
UFMX 1711E V5,2020-503-22-B,55
UFMX 1711E V5,2020-504-21-B,150
UFMX 1711E V5,2020-504-22-B,160
UFMX 1711E V5,2020-505-21-B,160
UFMX 1711E V5,2020-505-22-B,160
UFMX 1711E V5,2020-506-21-B,160
UFMX 1711E V5,2020-506-22-B,160
UFMX 1711E V5,2020-507-21-B,80
UFMX 1711E V5,2020-507-22-B,80
UFMX 1711E V5,2030-400-16,375
UFMX 1711E V5,2030-400-4,375
UFMX 1711E V5,2030-500-12,450
UFMX 1711E V5,2030-500-16,775
UFMX 1711E V5,2030-501-12,375
UFMX 1711E V5,2030-501-16,610
UFMX 1711E V5,2030-502-16,425
UFMX 1711E V5,2030-502-4,425
UFMX 1711E V5,2030-503-12,80
UFMX 1711E V5,2030-503-16,130
UFMX 1711E V5,2030-600-0,165
UFMX 1711E V5,2030-600-7,165
UFMX 1711E V5,2030-601-1,132
UFMX 1711E V5,2030-601-7,132
UFMX 1711E V5,2030-602-12,175
UFMX 1711E V5,2030-602-16,325
UFMX 1711E V5,2030-603-12,140
UFMX 1711E V5,2030-603-16,225
UFMX 1711E V5,2030-604-16,180
UFMX 1711E V5,2030-604-23,155
UFMX 1711E V5,30124-4X,0
UFMX 1711E V5,30124-7X,0
UFMX 1711E V5,30125-2X,0
UFMX 1711E V5,30125-4X,0
UFMX 1711E V5,30134-4X,0
UFMX 1711E V5,30134-7X,0
UFMX 1711E V5,3020-051-23,60
UFMX 1711E V5,3020-134-8-B,38.25
UFMX 1711E V5,3020-141-31-B,23
UFMX 1711E V5,3020-141-8-A,70
UFMX 1711E V5,3020-267-44,90
UFMX 1711E V5,3020-280-57-A,35
UFMX 1711E V5,3020-291-6-B,28
UFMX 1711E V5,3020-374-8-A,425
UFMX 1711E V5,3020-381-5,80
UFMX 1711E V5,3020-383-32,105
UFMX 1711E V5,3020-386-25,131
UFMX 1711E V5,3020-387-56-B,128
UFMX 1711E V5,3020-388-16-A,26
UFMX 1711E V5,3020-388-44-A,625
UFMX 1711E V5,3020-388-8-A,625
UFMX 1711E V5,3020-396-0,249
UFMX 1711E V5,3020-413-4,130
UFMX 1711E V5,3020-415-17,81
UFMX 1711E V5,3020-416-13,200
UFMX 1711E V5,3020-416-16,170
UFMX 1711E V5,3020-416-4,170
UFMX 1711E V5,3020-419-16,255
UFMX 1711E V5,3020-420-25,98
UFMX 1711E V5,3020-584-4-B,36
UFMX 1711E V5,3020-585-1,18
UFMX 1711E V5,3020-585-8,18
UFMX 1711E V5,3020-586-8,27
UFMX 1711E V5,3020-587-8,26
UFMX 1711E V5,3020-588-1,36
UFMX 1711E V5,3020-588-8,36
UFMX 1711E V5,3020-592-1,24.5
UFMX 1711E V5,3020-594-1,1.75
UFMX 1711E V5,3020-9078-39,48.75
UFMX 1711E V5,3020-9079-6,48.75
UFMX 1711E V5,3020-983-4-B,29.25
UFMX 1711E V5,3020-984-0-B,27
UFMX 1711E V5,3020-984-4-B,41
UFMX 1711E V5,3070-090-13,210
UFMX 1711E V5,3070-403-13-A,699
UFMX 1711E V5,3070-403-4-B,300
UFMX 1711E V5,3070-404-13,370
UFMX 1711E V5,3070-404-13-A,699
UFMX 1711E V5,3070-404-4-B,300
UFMX 1711E V5,3070-405-13-A,999
UFMX 1711E V5,3070-405-4-B,300
UFMX 1711E V5,3070-430-13,180
UFMX 1711E V5,3070-432-31,104
UFMX 1711E V5,3070-450-13-A,250
UFMX 1711E V5,3070-450-4-B,150
UFMX 1711E V5,3070-451-4-B,150
UFMX 1711E V5,3070-623-13,799
UFMX 1711E V5,3070-624-13,599
UFMX 1711E V5,3110-047-2,18
UFMX 1711E V5,3110-051-5,5.5
UFMX 1711E V5,3110-261-5,5.5
UFMX 1711E V5,3110-262-5,8
UFMX 1711E V5,3110-263-5,10
UFMX 1711E V5,3110-263-8,10
UFMX 1711E V5,3110-264-5,6
UFMX 1711E V5,3110-264-8,6
UFMX 1711E V5,3110-391-5,6
UFMX 1711E V5,3110-392-5,6.5
UFMX 1711E V5,3110-393-5,7.5
UFMX 1711E V5,3110-428-7,30
UFMX 1711E V5,3110-629-6,2.25
UFMX 1711E V5,3110-768-5,2
UFMX 1711E V5,3110-769-5,7
UFMX 1711E V5,3110-832-3,12
UFMX 1711E V5,3110-839-5,10
UFMX 1711E V5,3110-839-8,10
UFMX 1711E V5,3110-844-0,20
UFMX 1711E V5,3110-845-0,17.5
UFMX 1711E V5,3110-845-5,16
UFMX 1711E V5,3110-845-9,14.5
UFMX 1711E V5,3130-043-1,95
UFMX 1711E V5,3130-048-1,60
UFMX 1711E V5,3130-210-0-B,25
UFMX 1711E V5,3130-210-8-B,25
UFMX 1711E V5,3130-211-6-A,90
UFMX 1711E V5,3130-212-0-B,20
UFMX 1711E V5,3130-212-8-B,20
UFMX 1711E V5,3130-213-6-A,45
UFMX 1711E V5,3130-628-07,18
UFMX 1711E V5,3130-629-07,25.2
UFMX 1711E V5,3140-9045-5,5
UFMX 1711E V5,3140-9111-8,6
UFMX 1711E V5,3180-250-7,48
UFMX 1711E V5,3180-263-2,50
UFMX 1711E V5,3180-348-8,18
UFMX 1711E V5,3180-366-1,58
UFMX 1711E V5,3180-367-0,18
UFMX 1711E V5,3180-409-7,41.25
UFMX 1711E V5,3180-415-0,100
UFMX 1711E V5,3180-600-6,16
UFMX 1711E V5,3180-601-6,10.5
UFMX 1711E V5,3180-602-6,10.5
UFMX 1711E V5,3180-603-6,5
UFMX 1711E V5,3180-604-0,33
UFMX 1711E V5,3180-605-0,33
UFMX 1711E V5,3180-606-6,33
UFMX 1711E V5,3180-607-0,16
UFMX 1711E V5,3190-787-7,144
UFMX 1711E V5,3190-889-2,18.85
UFMX 1711E V5,3220-145-8,29.75
UFMX 1711E V5,3220-150-0,24
UFMX 1711E V5,3220-150-3,24
UFMX 1711E V5,3220-704-0,9.38
UFMX 1711E V5,3220-9120-8,28
UFMX 1711E V5,3220-914-8,72
UFMX 1711E V5,3230-632-8,8
UFMX 1711E V5,3230-633-8,14
UFMX 1711E V5,3230-909-28,6
UFMX 1711E V5,3230-9618-3,7.2
UFMX 1711E V5,3310-913-8,24
UFMX 1711E V5,3310-926-7,12
UFMX 1711E V5,3310-962-6,17
UFMX 1711E V5,3320-0007-1,18
UFMX 1711E V5,3320-0206-1,34
UFMX 1711E V5,3320-0207-1,24
UFMX 1711E V5,3320-0207-2,24
UFMX 1711E V5,3320-0208-1,34
UFMX 1711E V5,3320-0210-5,27
UFMX 1711E V5,3320-0216-1,27
UFMX 1711E V5,3320-0245-1,24
UFMX 1711E V5,3320-0262-5,28
UFMX 1711E V5,3320-0263-7,20
UFMX 1711E V5,3320-0264-1,24
UFMX 1711E V5,3320-0302-1,12
UFMX 1711E V5,3320-0303-1,12
UFMX 1711E V5,3320-0305-2,12
UFMX 1711E V5,3320-0305-3,12
UFMX 1711E V5,3320-0305-5,12
UFMX 1711E V5,3320-0306-1,16.07
UFMX 1711E V5,3320-0307-2,16.07
UFMX 1711E V5,3320-0308-1,25
UFMX 1711E V5,3320-0309-1,14
UFMX 1711E V5,3320-0310-1,16.07
UFMX 1711E V5,3320-0311-1,18.72
UFMX 1711E V5,3320-0312-1,56
UFMX 1711E V5,3320-0313-2,56
UFMX 1711E V5,3320-0321-1,11
UFMX 1711E V5,3320-0321-2,11
UFMX 1711E V5,3320-0323-1,7
UFMX 1711E V5,3320-0323-2,7
UFMX 1711E V5,3320-0324-1,7
UFMX 1711E V5,3320-0325-2,20.9
UFMX 1711E V5,3320-0326-1,21
UFMX 1711E V5,3320-0329-1,11
UFMX 1711E V5,3320-0330-1,17
UFMX 1711E V5,3320-0331-2,17
UFMX 1711E V5,3320-0332-0,2.52
UFMX 1711E V5,3320-0332-2,2.52
UFMX 1711E V5,3320-0334-1,14
UFMX 1711E V5,3320-0341-0,3.6
UFMX 1711E V5,3320-0341-2,3.6
UFMX 1711E V5,3320-0353-4,14
UFMX 1711E V5,3320-0355-1,3.6
UFMX 1711E V5,3320-0371-2,16
UFMX 1711E V5,3320-0374-11,3
UFMX 1711E V5,3320-0374-4,3
UFMX 1711E V5,3320-0375-0,4
UFMX 1711E V5,3320-0375-9,4
UFMX 1711E V5,3320-0376-0,3
UFMX 1711E V5,3320-0376-9,3
UFMX 1711E V5,3320-0377-1,4
UFMX 1711E V5,3320-0378-1,3
UFMX 1711E V5,3320-0379-3,4
UFMX 1711E V5,3320-0380-3,3
UFMX 1711E V5,3320-0385-1,44
UFMX 1711E V5,3320-0386-1,29
UFMX 1711E V5,3320-0387-1,17
UFMX 1711E V5,3320-0388-3,4
UFMX 1711E V5,3320-0389-3,3
UFMX 1711E V5,3320-0390-3,4
UFMX 1711E V5,3320-0391-4,4
UFMX 1711E V5,3320-0392-4,3
UFMX 1711E V5,3320-0407-7,22
UFMX 1711E V5,3320-0408-7,10
UFMX 1711E V5,3320-0409-7,6
UFMX 1711E V5,3320-0410-1,26
UFMX 1711E V5,3320-0411-1,13
UFMX 1711E V5,3320-0412-1,7
UFMX 1711E V5,3320-0413-8,36
UFMX 1711E V5,3320-0415-1,14
UFMX 1711E V5,3320-0416-3,22
UFMX 1711E V5,3320-0417-3,10
UFMX 1711E V5,3320-0418-3,6
UFMX 1711E V5,3320-0446-5,7
UFMX 1711E V5,3320-0447-5,11
UFMX 1711E V5,3320-0448-7,11
UFMX 1711E V5,3320-0449-7,22
UFMX 1711E V5,3320-0450-1,11
UFMX 1711E V5,3320-0451-7,7
UFMX 1711E V5,3320-0476-2,12
UFMX 1711E V5,3320-0513-1,72
UFMX 1711E V5,3320-0514-1,87
UFMX 1711E V5,3320-0516-2,72
UFMX 1711E V5,3320-0516-3,72
UFMX 1711E V5,3320-0516-7,90
UFMX 1711E V5,3320-0517-2,87
UFMX 1711E V5,3320-0517-3,87
UFMX 1711E V5,3320-0517-7,108
UFMX 1711E V5,3320-0518-1,75
UFMX 1711E V5,3320-0519-1,90
UFMX 1711E V5,3320-0603-1,55
UFMX 1711E V5,3320-0604-1,42
UFMX 1711E V5,3320-0621-0,24
UFMX 1711E V5,3320-0622-5,19
UFMX 1711E V5,3320-0623-1,13
UFMX 1711E V5,3320-0624-1,12
UFMX 1711E V5,3320-0625-1,10
UFMX 1711E V5,3320-0626-1,10
UFMX 1711E V5,3320-0627-1,11
UFMX 1711E V5,3320-0629-2,31
UFMX 1711E V5,3320-0630-1,31
UFMX 1711E V5,3320-0631-1,90
UFMX 1711E V5,3320-0632-1,54
UFMX 1711E V5,3320-0633-1,54
UFMX 1711E V5,3320-0634-1,42
UFMX 1711E V5,3320-0635-1,66
UFMX 1711E V5,3320-0636-2,66
UFMX 1711E V5,3320-0637-4,21
UFMX 1711E V5,3320-9009-4,16
UFMX 1711E V5,3320-9010-4,36
UFMX 1711E V5,3320-9011-4,16
UFMX 1711E V5,3320-9012-3,16
UFMX 1711E V5,3320-9013-4,13
UFMX 1711E V5,3320-9014-4,10
UFMX 1711E V5,3320-9015-4,10
UFMX 1711E V5,3320-9016-8,23
UFMX 1711E V5,3320-9017-4,23
UFMX 1711E V5,3320-9021-8,16
UFMX 1711E V5,3320-9026-8,10
UFMX 1711E V5,3320-9027-5,23
UFMX 1711E V5,3320-9028-5,10
UFMX 1711E V5,3320-9029-5,13
UFMX 1711E V5,3320-9030-5,13
UFMX 1711E V5,3320-9031-3,23
UFMX 1711E V5,3320-9032-3,3
UFMX 1711E V5,3320-9033-3,10
UFMX 1711E V5,3320-9034-3,7
UFMX 1711E V5,3320-9250-8,36
UFMX 1711E V5,3320-9251-5,52
UFMX 1711E V5,3320-9251-6,36
UFMX 1711E V5,3320-9260-3,28
UFMX 1711E V5,3320-9260-7,34
UFMX 1711E V5,3320-9264-1,28
UFMX 1711E V5,3320-9266-2,19
UFMX 1711E V5,3320-9280-2,36
UFMX 1711E V5,3320-9281-2,92
UFMX 1711E V5,3320-9281-4,36
UFMX 1711E V5,3320-9282-2,36
UFMX 1711E V5,3320-9283-2,44
UFMX 1711E V5,3320-9290-9,19
UFMX 1711E V5,3320-9292-2,40
UFMX 1711E V5,3320-9294-2,19
UFMX 1711E V5,3320-9295-0,19
UFMX 1711E V5,3320-9296-9,19
UFMX 1711E V5,3320-9297-0,19
UFMX 1711E V5,3320-9298-2,19
UFMX 1711E V5,3320-9385-8,39.2
UFMX 1711E V5,3320-9387-2,39.2
UFMX 1711E V5,3320-9394-5,10
UFMX 1711E V5,3320-9395-7,11
UFMX 1711E V5,3320-9415-3,36
UFMX 1711E V5,3320-9445-55,21
UFMX 1711E V5,3320-9454-1,13
UFMX 1711E V5,3320-9467-1,15
UFMX 1711E V5,3320-9468-8,20.8
UFMX 1711E V5,3320-9478-8,22.4
UFMX 1711E V5,3320-9480-8,24
UFMX 1711E V5,3320-9481-8,19.2
UFMX 1711E V5,3320-9484-8,12.8
UFMX 1711E V5,3320-9485-2,19.2
UFMX 1711E V5,3320-9486-1,7
UFMX 1711E V5,3320-9486-2,12.8
UFMX 1711E V5,3320-9487-7,21
UFMX 1711E V5,3320-9488-2,10
UFMX 1711E V5,3320-9489-2,14
UFMX 1711E V5,3320-9490-5,47
UFMX 1711E V5,3320-9491-1,19
UFMX 1711E V5,3320-9558-9,31
UFMX 1711E V5,3320-9559-1,90
UFMX 1711E V5,3320-9560-1,108
UFMX 1711E V5,3320-9586-2,24
UFMX 1711E V5,3320-9587-2,19.2
UFMX 1711E V5,3320-9588-2,24
UFMX 1711E V5,3320-9589-2,22.4
